horizon,mse,rmse,mae,mape,mdape,smape,coverage
159 days,702.3662459271667,26.502193228621035,21.421177573037404,0.03769373691049388,0.03299669368922872,0.03759421295537704,0.7083333333333334
160 days,740.4849608898008,27.211853315968774,21.920946511309978,0.0383941286730963,0.033717166237164406,0.03839219147215439,0.7083333333333334
161 days,658.1179375422836,25.65380941580185,20.346708266332776,0.035642467272489396,0.028882762586390016,0.035633449658721034,0.7361111111111112
162 days,583.0498691315225,24.1464255974155,18.909672191317465,0.033115858224683124,0.023377792491814,0.033096497447590474,0.7638888888888888
163 days,667.7967967293516,25.841764582345217,19.483784317037987,0.034569760412323285,0.023377792491814,0.03428615383248464,0.7777777777777778
164 days,654.0575716165396,25.574549294494705,19.16836165281121,0.03391787271125418,0.023377792491814,0.03366732635352576,0.7777777777777778
165 days,680.3262197502207,26.083063848984857,19.62947676873708,0.03464985043905516,0.023377792491814,0.034435006348540714,0.7638888888888888
166 days,730.0635308217743,27.01968783723776,20.699449653786004,0.03677664164168956,0.025268593850606452,0.036429303145062465,0.75
167 days,732.9447755357254,27.072952841087087,20.837197255107245,0.036999691996831785,0.026705342464724068,0.03666264527190173,0.75
168 days,756.3170450635162,27.501218974138514,21.47911358576112,0.038183243692613694,0.029891114206266715,0.0378221353120182,0.75
169 days,725.1492071520825,26.92859460038868,20.797012572399964,0.03684384846409331,0.028486605018164815,0.03655382637351417,0.7777777777777778
170 days,742.1421551251624,27.242286158198294,21.255668556449304,0.037827070552763103,0.03173055684229371,0.03744287278042703,0.7777777777777778
171 days,724.9515956844717,26.924925175095133,20.565894542767943,0.03659567031410762,0.028486605018164815,0.036224249791069,0.7777777777777778
172 days,721.2174248244938,26.85549152081365,20.541954349211895,0.03635641809166529,0.028486605018164815,0.036097163463332076,0.7638888888888888
173 days,707.1969594239588,26.59317505345984,20.46304762876466,0.03645462787070933,0.028486605018164815,0.036103770315327445,0.7638888888888888
174 days,685.0977333253128,26.174371689217544,19.96434024150623,0.035539556268194564,0.027219379831274877,0.03522113950559982,0.7777777777777778
175 days,739.1636667611898,27.187564561048674,21.067909616865045,0.03758309009885911,0.030538812528601814,0.03721394730999867,0.7361111111111112
176 days,706.1617730890906,26.573704542067343,20.751192765776185,0.03692096784042143,0.030538812528601814,0.036622330189940745,0.75
177 days,834.9492360567225,28.89548816090018,22.549814864926848,0.04053854579052391,0.031923742833969135,0.039997409316992895,0.7222222222222222
178 days,817.8476496558169,28.598035765692316,22.26925264874142,0.040136294076296375,0.031923742833969135,0.03955854325273611,0.7222222222222222
179 days,856.5178507602918,29.26632622589128,22.850449723281965,0.04113710184167179,0.032800045037165645,0.04059106414808834,0.7083333333333334
180 days,910.2435720347795,30.170243155048976,24.115432803313,0.04325493556691799,0.03677908791846461,0.042779077934445804,0.6805555555555556
